mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar13,mvar14,mvar15,mvar17,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar31,party_voted_pastCentaur,party_voted_pastCosmos,party_voted_pastEbony,party_voted_pastOdyssey,actual_vote
6,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,3,7,1,0,0,0,Centaur
0,13,0,0,0,0,8,0,0,0,0,0,0,5,0,15,0,0,0,3,7,0,0,1,0,Ebony
0,8,0,0,0,0,4,0,0,0,0,0,0,4,0,11,0,0,0,1,7,0,0,1,0,Ebony
0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,0,15,0,0,4,4,0,0,0,0,Tokugawa
0,0,5,0,2,0,0,2,0,0,1,0,1,0,0,0,15,0,15,3,7,0,1,0,0,Cosmos
1,0,0,0,17,1,0,0,0,17,0,0,0,0,15,0,0,0,15,4,7,0,1,0,0,Cosmos
1,3,0,0,0,1,0,0,0,0,0,0,0,1,15,15,0,0,0,1,7,0,0,1,0,Ebony
3,0,0,9,0,1,0,0,6,0,0,1,0,0,11,0,0,15,0,1,7,0,0,0,1,Centaur
3,6,0,0,0,3,3,0,0,0,0,0,0,3,15,15,0,0,0,4,5,0,0,1,0,Ebony
7,0,0,4,0,5,0,0,0,0,0,1,0,0,15,0,0,15,0,1,7,1,0,0,0,Centaur
0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,15,15,0,15,2,7,0,1,0,0,Cosmos
2,0,0,3,3,0,0,0,1,3,0,1,0,0,15,15,0,15,11,4,6,0,1,0,0,Cosmos
0,0,0,0,7,0,0,0,0,2,0,0,1,0,0,0,0,0,13,2,8,0,1,0,0,Cosmos
0,3,0,0,6,0,0,0,0,2,0,0,1,2,0,0,0,0,9,3,6,0,1,0,0,Cosmos
0,3,0,7,0,0,1,0,2,0,0,1,0,1,0,0,0,15,0,2,8,0,0,1,0,Centaur
0,7,2,0,1,0,4,0,0,1,1,0,0,3,0,15,15,0,15,1,7,0,0,1,0,Ebony
3,0,0,2,0,3,0,0,2,0,0,0,0,0,15,0,0,15,0,1,7,1,0,0,0,Centaur
0,0,0,9,0,0,0,0,5,0,0,2,0,0,0,0,0,15,0,4,6,0,0,0,1,Odyssey
0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,15,0,0,15,3,7,0,1,0,0,Cosmos
2,0,0,2,2,2,0,0,2,0,0,0,1,0,15,0,0,15,15,1,4,1,0,0,0,Centaur
3,0,21,0,0,1,0,9,0,0,5,0,0,0,15,0,15,0,0,4,6,0,0,0,0,Tokugawa
0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,3,9,0,0,0,0,Tokugawa
0,0,0,2,1,0,0,0,2,1,0,0,0,0,15,0,0,15,0,3,8,0,0,0,1,Odyssey
1,0,0,1,5,1,0,0,1,5,0,0,0,0,15,0,0,15,15,4,6,0,1,0,0,Cosmos
3,0,0,0,4,0,0,0,0,4,0,0,0,0,15,0,0,0,15,1,8,0,1,0,0,Cosmos
2,1,0,7,3,0,1,0,3,0,0,2,0,0,15,11,0,15,8,1,8,0,1,0,0,Cosmos
1,0,0,0,5,1,0,0,0,3,0,0,1,0,15,0,0,0,15,1,5,0,1,0,0,Cosmos
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,0,0,15,3,7,0,1,0,0,Cosmos
0,12,0,0,0,0,1,0,0,0,0,0,0,2,0,15,15,0,0,2,7,0,0,1,0,Tokugawa
2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,3,8,1,0,0,0,Centaur
0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,15,0,0,0,3,5,0,0,1,0,Ebony
0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,15,1,3,0,1,0,0,Cosmos
0,5,0,0,0,0,3,0,0,0,0,0,0,2,0,15,0,0,0,4,7,0,0,1,0,Ebony
1,2,0,0,0,1,0,0,0,0,0,0,0,2,15,15,0,0,0,1,9,0,0,1,0,Ebony
0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15,0,15,0,1,7,0,0,1,0,Ebony
0,0,0,4,2,0,0,0,4,0,0,0,1,0,0,0,0,15,0,4,7,0,0,0,1,Odyssey
1,0,0,0,21,1,0,0,0,4,0,0,4,0,15,0,0,0,15,2,7,0,1,0,0,Ebony
9,0,0,0,2,3,0,0,0,0,0,0,1,0,15,0,0,0,15,1,0,1,0,0,0,Centaur
0,2,0,11,0,0,1,0,3,0,0,4,0,1,0,15,0,15,0,1,7,0,0,1,0,Centaur
0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,15,4,6,0,1,0,0,Cosmos
0,0,0,11,0,0,0,0,6,0,0,2,0,0,0,0,0,15,15,1,7,0,0,0,1,Odyssey
0,1,0,0,18,0,1,0,0,16,0,0,1,0,0,0,0,0,6,3,7,0,1,0,0,Centaur
12,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,1,6,1,0,0,0,Centaur
2,3,0,2,3,2,0,0,2,3,0,0,0,1,15,15,0,15,15,1,6,0,1,0,0,Ebony
0,3,0,5,3,0,3,0,1,3,0,2,0,0,0,15,0,15,15,4,5,0,1,0,0,Cosmos
1,1,0,0,0,1,0,0,0,0,0,0,0,1,15,15,0,0,0,3,7,1,0,0,0,Tokugawa
0,5,0,0,0,0,3,0,0,0,0,0,0,2,0,15,0,0,0,4,8,0,0,1,0,Ebony
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,3,6,0,0,1,0,Tokugawa
0,0,0,7,0,0,0,0,3,0,0,2,0,0,0,15,0,15,0,4,10,0,0,0,1,Odyssey
7,3,3,2,4,5,1,3,2,3,0,0,0,2,3,7,12,15,5,3,6,1,0,0,0,Ebony
4,0,16,2,2,0,0,7,0,0,2,1,0,0,0,0,15,0,7,4,7,0,0,0,0,Ebony
0,0,0,0,10,0,0,0,0,2,0,0,3,0,0,0,0,0,13,2,6,0,1,0,0,Tokugawa
6,0,0,4,0,6,0,0,0,0,0,1,0,0,15,0,0,15,0,4,4,1,0,0,0,Centaur
0,5,0,0,0,0,3,0,0,0,0,0,0,2,0,15,0,0,0,1,7,0,0,1,0,Ebony
1,0,0,8,0,1,0,0,6,0,0,1,0,0,15,0,0,15,0,1,5,0,0,0,1,Ebony
10,1,4,0,0,2,0,2,0,0,0,0,0,1,13,15,15,0,0,4,5,1,0,0,0,Tokugawa
0,16,0,0,0,0,8,0,0,0,0,0,0,4,0,9,0,0,0,3,6,0,0,1,0,Ebony
0,0,0,0,16,0,0,0,0,2,0,0,5,0,0,0,0,0,15,2,7,0,1,0,0,Cosmos
0,0,0,0,20,0,0,0,0,8,0,0,5,0,0,0,0,0,5,4,6,0,1,0,0,Cosmos
0,0,0,1,7,0,0,0,1,7,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,Cosmos
0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,15,15,15,4,7,0,0,0,0,Tokugawa
0,0,19,0,0,0,0,7,0,0,3,0,0,0,0,0,15,0,0,1,8,0,0,0,0,Tokugawa
2,0,0,0,2,2,0,0,0,2,0,0,0,0,15,0,0,0,10,1,2,1,0,0,0,Cosmos
0,8,0,0,0,0,5,0,0,0,0,0,0,3,0,15,0,0,0,4,6,0,0,1,0,Ebony
0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,4,7,0,0,0,1,Odyssey
0,0,0,14,0,0,0,0,9,0,0,2,0,0,0,0,0,15,0,3,7,0,0,0,1,Odyssey
0,11,0,0,0,0,4,0,0,0,0,0,0,4,0,15,0,0,0,1,7,0,0,1,0,Ebony
1,3,0,7,16,1,0,0,0,0,0,2,1,0,0,0,0,15,0,6,8,0,1,0,0,Odyssey
0,1,0,0,7,0,1,0,0,5,0,0,1,0,0,15,0,0,15,1,7,0,1,0,0,Cosmos
1,1,12,0,0,1,0,3,0,0,2,0,0,1,15,0,13,0,0,3,7,0,0,1,0,Centaur
1,0,0,0,1,1,0,0,0,1,0,0,0,0,15,0,0,0,15,3,8,0,1,0,0,Cosmos
0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,15,4,5,0,1,0,0,Cosmos
0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,15,0,0,0,3,6,0,0,1,0,Ebony
15,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,0,Centaur
1,3,0,0,10,1,1,0,0,10,0,0,0,1,15,15,0,0,10,4,7,0,1,0,0,Cosmos
0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,4,7,0,0,1,0,Ebony
0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,0,15,0,1,7,0,0,0,1,Odyssey
0,0,0,3,19,0,0,0,3,15,0,0,2,0,0,0,0,15,15,3,5,0,1,0,0,Cosmos
3,0,0,2,6,1,0,0,2,0,0,0,2,0,15,0,0,15,15,3,7,0,0,0,1,Cosmos
0,0,0,12,0,0,0,0,10,0,0,1,0,0,0,0,0,15,0,3,5,0,0,0,1,Odyssey
0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,12,0,0,1,7,0,0,0,0,Ebony
1,6,12,0,0,1,3,1,0,0,2,0,0,3,0,15,15,0,0,3,8,0,0,1,0,Ebony
7,0,0,2,1,7,0,0,2,1,0,0,0,0,5,0,0,15,7,4,7,1,0,0,0,Centaur
0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,4,6,0,0,0,1,Odyssey
0,0,0,7,0,0,0,0,5,0,0,1,0,0,0,0,0,15,0,1,7,0,0,0,1,Odyssey
0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,15,0,15,0,3,7,0,0,0,1,Odyssey
0,0,0,1,9,0,0,0,1,4,0,0,0,0,0,0,0,0,4,3,5,0,1,0,0,Cosmos
0,4,0,0,1,0,1,0,0,1,0,0,0,3,0,15,0,0,0,4,5,0,0,1,0,Ebony
0,12,0,0,0,0,9,0,0,0,0,0,0,2,0,15,0,0,0,4,7,0,0,1,0,Ebony
3,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,3,5,1,0,0,0,Centaur
0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,4,7,0,0,0,1,Odyssey
0,7,6,0,9,0,0,1,0,2,1,0,2,0,0,0,12,0,8,2,7,0,1,0,0,Cosmos
7,3,0,1,0,5,1,0,1,0,0,0,0,1,4,10,0,15,0,1,6,1,0,0,0,Centaur
0,12,0,0,1,0,2,0,0,1,0,0,0,3,0,15,0,0,15,3,8,0,0,1,0,Ebony
1,0,0,10,0,1,0,0,10,0,0,0,0,0,15,0,0,15,0,3,8,0,0,0,1,Odyssey
0,9,5,0,0,0,4,2,0,0,0,0,0,3,0,15,15,0,0,1,6,0,0,1,0,Tokugawa
0,0,0,17,0,0,0,0,4,0,0,2,0,0,0,0,0,15,0,4,6,0,0,0,1,Odyssey
3,0,0,0,4,1,0,0,0,0,0,0,2,0,15,0,0,0,15,3,6,0,1,0,0,Cosmos
0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,15,15,0,0,1,9,0,0,0,0,Tokugawa
2,0,0,0,14,0,0,0,0,12,0,0,1,0,15,0,0,15,15,1,7,0,1,0,0,Centaur
0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,1,7,0,0,0,1,Odyssey
0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,0,4,5,0,0,1,0,Ebony
0,11,0,7,0,0,3,0,3,0,0,2,0,2,15,6,0,15,0,4,8,0,0,1,0,Ebony
0,0,0,0,18,0,0,0,0,3,0,0,6,0,0,0,0,0,15,2,6,0,1,0,0,Cosmos
0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,1,6,0,0,0,1,Odyssey
10,4,0,1,0,2,0,0,1,0,0,0,0,2,1,6,0,0,0,3,7,1,0,0,0,Centaur
0,3,0,0,0,0,1,0,0,0,0,0,0,1,15,0,0,0,0,3,9,1,0,0,0,Centaur
10,0,0,2,0,5,0,0,0,0,0,1,0,0,15,15,0,15,0,3,0,1,0,0,0,Odyssey
0,1,0,3,0,0,1,0,3,0,0,0,0,0,0,15,0,15,0,1,7,0,0,1,0,Odyssey
0,7,0,0,0,0,1,0,0,0,0,0,0,3,0,15,0,0,0,3,7,0,0,1,0,Ebony
0,0,12,0,0,0,0,6,0,0,1,0,0,0,0,0,15,0,0,3,6,0,0,0,0,Tokugawa
2,1,0,20,2,0,0,0,10,2,0,3,0,1,15,15,0,15,15,3,6,0,0,0,1,Centaur
0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,15,4,7,0,1,0,0,Ebony
7,1,5,0,0,7,1,0,0,0,1,0,0,0,15,0,15,0,0,3,3,0,0,1,0,Centaur
0,8,0,0,0,0,4,0,0,0,0,0,0,4,0,15,0,0,0,4,7,0,0,1,0,Ebony
0,3,0,0,1,0,1,0,0,1,0,0,0,2,0,12,0,15,0,1,5,0,0,1,0,Ebony
2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,3,4,1,0,0,0,Centaur
6,0,2,0,0,4,0,0,0,0,1,0,0,0,15,0,15,0,0,4,6,1,0,0,0,Centaur
0,10,0,2,0,0,1,0,0,0,0,1,0,3,0,15,0,15,0,2,9,0,0,1,0,Ebony
0,11,0,0,0,0,4,0,0,0,0,0,0,2,0,15,0,0,0,3,6,0,0,1,0,Ebony
0,0,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,15,1,6,0,1,0,0,Cosmos
0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,15,0,0,0,3,8,0,0,1,0,Ebony
0,14,0,0,0,0,11,0,0,0,0,0,0,1,0,2,0,0,0,1,6,0,0,1,0,Ebony
2,2,0,0,0,2,2,0,0,0,0,0,0,0,15,10,0,0,0,4,7,0,0,1,0,Ebony
6,2,0,0,0,4,1,0,0,0,0,0,0,1,15,15,15,0,0,1,7,1,0,0,0,Centaur
0,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,15,3,8,0,1,0,0,Cosmos
1,0,0,0,11,1,0,0,0,5,0,0,3,0,15,0,0,0,15,1,8,0,1,0,0,Cosmos
0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,5,1,7,0,1,0,0,Ebony
0,0,10,0,0,0,0,2,0,0,3,0,0,0,0,0,15,0,0,4,7,0,0,0,0,Tokugawa
0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,3,6,0,1,0,0,Cosmos
3,1,0,0,0,2,1,0,0,0,0,0,0,0,15,15,0,0,0,1,10,0,0,1,0,Centaur
0,3,2,0,0,0,1,0,0,0,1,0,0,1,0,15,15,0,0,1,7,0,0,0,0,Tokugawa
1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,3,5,1,0,0,0,Centaur
0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,15,0,0,0,4,6,0,0,1,0,Ebony
4,2,0,2,4,0,0,0,0,4,0,1,0,0,15,15,0,15,15,1,8,0,0,1,0,Odyssey
0,8,0,0,1,0,4,0,0,1,0,0,0,4,0,15,0,0,15,3,6,0,0,1,0,Ebony
1,0,0,0,1,1,0,0,0,1,0,0,0,0,15,15,0,0,15,1,8,0,1,0,0,Centaur
0,8,0,0,0,0,2,0,0,0,0,0,0,5,0,15,0,0,15,1,8,0,0,1,0,Centaur
0,3,0,0,7,0,1,0,0,1,0,0,2,2,0,15,0,0,15,3,9,0,1,0,0,Ebony
0,19,0,0,0,0,5,0,0,0,0,0,0,6,0,15,0,0,0,3,5,0,0,1,0,Ebony
0,1,0,2,7,0,1,0,0,7,0,1,0,0,0,7,0,15,15,3,5,0,1,0,0,Cosmos
0,0,0,11,0,0,0,0,9,0,0,1,0,0,0,0,0,15,0,1,5,0,0,0,1,Odyssey
3,1,0,0,20,0,1,0,0,2,0,0,9,0,15,15,0,0,14,3,6,0,1,0,0,Cosmos
0,0,0,1,3,0,0,0,1,1,0,0,1,0,0,0,0,15,15,4,6,0,1,0,0,Cosmos
0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,3,6,0,0,1,0,Ebony
0,0,0,0,17,0,0,0,0,9,0,0,2,0,0,0,0,0,4,1,6,0,1,0,0,Cosmos
2,0,0,0,1,2,0,0,0,1,0,0,0,0,5,7,0,0,0,3,6,1,0,0,0,Centaur
4,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,4,7,1,0,0,0,Centaur
7,1,0,0,0,7,1,0,0,0,0,0,0,0,0,7,0,0,0,1,7,1,0,0,0,Centaur
0,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,15,0,3,8,0,0,0,1,Odyssey
10,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,4,6,1,0,0,0,Centaur
0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,15,15,0,0,4,7,0,0,1,0,Ebony
4,0,0,0,15,2,0,0,0,1,0,0,5,0,15,0,0,0,15,2,6,0,1,0,0,Cosmos
1,0,1,0,0,1,0,0,0,0,0,0,0,0,15,0,10,0,0,4,5,0,0,0,0,Centaur
2,1,5,0,1,0,0,2,0,1,1,0,0,1,15,15,15,0,15,1,8,0,0,0,0,Tokugawa
0,9,0,0,0,0,3,0,0,0,0,0,0,6,0,15,0,0,0,3,6,0,0,1,0,Ebony
1,0,0,7,18,1,0,0,4,13,0,1,1,0,0,0,0,15,5,1,4,0,1,0,0,Cosmos
0,16,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,3,6,0,0,1,0,Ebony
1,3,0,1,2,1,2,0,1,2,0,0,0,1,15,15,0,15,12,3,8,0,1,0,0,Cosmos
1,0,0,8,0,1,0,0,4,0,0,2,0,0,15,15,0,15,0,4,7,0,0,0,1,Odyssey
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,4,5,0,0,1,0,Ebony
3,0,0,1,0,3,0,0,1,0,0,0,0,0,15,0,0,15,0,3,6,1,0,0,0,Centaur
1,0,0,1,0,1,0,0,1,0,0,0,0,0,15,0,0,15,0,4,7,0,0,0,1,Cosmos
0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,15,0,0,15,4,6,0,0,1,0,Ebony
5,2,0,9,1,3,1,0,7,0,0,1,0,1,10,15,0,15,7,3,5,1,0,0,0,Centaur
0,0,0,0,8,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,5,0,1,0,0,Cosmos
2,0,0,1,1,0,0,0,1,1,0,0,0,0,15,0,0,15,15,3,9,1,0,0,0,Centaur
0,0,1,0,2,0,0,1,0,2,0,0,0,0,15,15,0,0,13,3,7,0,1,0,0,Tokugawa
1,0,0,0,1,1,0,0,0,1,0,0,0,0,15,15,0,0,15,3,5,1,0,0,0,Centaur
15,6,15,2,5,15,2,4,2,1,2,0,2,0,0,0,0,0,0,3,7,1,0,0,0,Centaur
0,13,0,0,0,0,6,0,0,0,0,0,0,5,0,15,0,0,0,3,7,0,0,1,0,Ebony
0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,15,0,0,0,3,8,0,0,1,0,Ebony
1,0,14,0,0,1,0,11,0,0,0,0,0,0,15,0,15,0,0,3,8,0,0,0,0,Tokugawa
3,0,3,1,0,3,0,1,1,0,1,0,0,0,15,0,15,15,0,3,7,1,0,0,0,Centaur
0,5,0,0,5,0,0,0,0,1,0,0,2,1,0,15,0,0,15,2,8,0,0,1,0,Cosmos
0,1,0,4,0,0,1,0,1,0,0,1,0,0,0,15,0,15,0,1,6,0,0,0,1,Ebony
0,0,7,8,0,0,0,3,2,0,0,2,0,0,0,0,15,15,0,4,7,0,0,0,0,Tokugawa
1,7,3,2,1,0,0,1,2,1,0,0,0,4,15,15,15,15,15,1,5,0,1,0,0,Cosmos
0,9,0,0,4,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,8,0,0,1,0,Ebony
1,0,0,9,3,1,0,0,7,3,0,1,0,0,15,0,0,15,15,1,5,0,0,0,1,Odyssey
0,2,0,2,8,0,2,0,2,6,0,0,1,0,0,7,0,15,15,3,8,0,1,0,0,Cosmos
0,0,0,20,3,0,0,0,20,1,0,0,1,0,0,0,0,15,15,1,5,0,0,0,1,Odyssey
0,7,0,0,0,0,1,0,0,0,0,0,0,3,0,15,0,0,0,3,6,0,0,1,0,Ebony
1,4,0,8,0,1,2,0,8,0,0,0,0,2,15,15,0,15,0,1,6,0,0,0,1,Odyssey
18,9,16,6,4,10,5,6,3,1,3,1,1,2,15,15,15,15,13,1,6,0,1,0,0,Ebony
0,0,0,2,4,0,0,0,2,2,0,0,1,0,0,0,0,15,0,1,7,0,1,0,0,Odyssey
19,0,0,19,2,15,0,0,10,2,0,2,0,0,15,0,0,15,15,4,6,1,0,0,0,Odyssey
0,0,0,2,13,0,0,0,2,9,0,0,2,0,0,0,0,15,15,3,5,0,1,0,0,Cosmos
0,3,0,1,2,0,2,0,1,0,0,0,1,1,0,15,0,15,15,1,4,0,0,1,0,Cosmos
0,15,0,0,0,0,9,0,0,0,0,0,0,3,0,5,0,0,0,4,6,0,0,1,0,Ebony
21,6,0,6,3,2,3,0,0,3,0,3,0,1,15,15,0,15,15,1,5,1,0,0,0,Centaur
2,4,0,1,0,0,0,0,1,0,0,0,0,3,15,15,0,15,15,4,6,0,0,1,0,Ebony
2,0,3,7,0,2,0,2,6,0,0,0,0,0,15,0,15,15,0,3,6,0,0,0,1,Tokugawa
12,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,2,6,1,0,0,0,Centaur
0,5,0,0,1,0,2,0,0,1,0,0,0,1,0,15,0,0,15,4,4,0,0,1,0,Cosmos
0,5,0,0,0,0,2,0,0,0,0,0,0,2,0,15,0,0,0,1,7,0,0,1,0,Ebony
0,5,0,0,0,0,4,0,0,0,0,0,0,1,0,15,0,0,0,1,6,0,0,1,0,Ebony
8,7,0,0,1,2,1,0,0,1,0,0,0,3,15,15,0,0,15,4,5,1,0,0,0,Centaur
2,0,0,0,3,2,0,0,0,1,0,0,1,0,0,15,0,0,3,4,6,0,1,0,0,Centaur
0,1,0,5,0,0,1,0,5,0,0,0,0,0,0,0,0,15,0,1,5,0,0,0,1,Odyssey
0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,3,2,0,0,0,1,Odyssey
2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,5,0,15,0,4,6,0,0,1,0,Odyssey
0,0,0,0,10,0,0,0,0,4,0,0,2,0,0,0,0,0,12,4,9,0,1,0,0,Cosmos
2,2,0,0,0,2,1,0,0,0,0,0,0,1,15,15,0,0,0,3,8,0,0,1,0,Tokugawa
1,1,0,1,4,1,1,0,1,4,0,0,0,0,0,0,0,15,13,1,5,1,0,0,0,Cosmos
0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,15,3,6,0,1,0,0,Cosmos
0,1,6,0,0,0,0,4,0,0,1,0,0,1,0,15,15,0,0,1,2,0,0,0,0,Tokugawa
0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,4,8,0,0,1,0,Ebony
7,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,1,0,0,0,Centaur
0,2,0,0,20,0,2,0,0,20,0,0,0,0,0,15,0,0,15,3,6,0,1,0,0,Cosmos
0,1,1,1,11,0,1,1,1,11,0,0,0,0,0,15,0,15,14,3,5,0,1,0,0,Cosmos
0,0,0,1,5,0,0,0,1,1,0,0,1,0,0,0,0,7,15,2,7,0,1,0,0,Cosmos
0,0,0,13,0,0,0,0,7,0,0,3,0,0,0,0,0,15,0,1,7,0,0,0,1,Centaur
1,3,0,0,1,1,2,0,0,1,0,0,0,1,0,15,0,0,15,1,8,0,0,1,0,Ebony
8,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,1,0,0,0,Centaur
4,0,0,9,0,0,0,0,4,0,0,1,0,0,15,0,0,15,0,3,8,0,0,0,1,Odyssey
0,12,0,0,0,0,2,0,0,0,0,0,0,5,15,15,0,0,0,3,6,0,0,1,0,Ebony
0,0,4,4,0,0,0,2,0,0,1,1,0,0,0,0,15,15,0,1,8,0,0,0,0,Tokugawa
0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,15,0,0,15,4,9,0,0,1,0,Ebony
1,0,2,0,0,1,0,1,0,0,0,0,0,0,15,0,15,0,0,1,6,0,0,0,0,Tokugawa
4,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,4,9,1,0,0,0,Centaur
0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,15,0,0,0,1,7,0,0,1,0,Ebony
0,0,6,4,2,0,0,3,2,0,1,1,1,0,0,0,15,15,15,3,7,0,0,0,0,Odyssey
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,4,5,0,0,1,0,Ebony
3,0,0,1,0,1,0,0,1,0,0,0,0,0,15,0,0,15,0,4,7,1,0,0,0,Centaur
2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,Ebony
1,6,0,0,0,1,4,0,0,0,0,0,0,2,13,15,0,0,0,4,6,0,0,1,0,Ebony
1,1,0,3,1,1,1,0,1,1,0,1,0,0,15,15,0,15,15,4,8,0,0,0,1,Cosmos
0,0,3,9,0,0,0,0,1,0,1,3,0,0,0,0,15,15,0,2,5,0,0,0,1,Ebony
0,0,0,7,1,0,0,0,5,1,0,1,0,0,0,0,0,15,10,4,8,0,0,0,1,Odyssey
2,0,0,0,0,2,0,0,0,0,0,0,0,0,11,15,15,0,0,4,7,1,0,0,0,Odyssey
1,0,0,7,0,1,0,0,3,0,0,2,0,0,7,0,0,15,0,3,8,0,0,0,1,Odyssey
5,10,0,12,7,5,1,0,8,7,0,1,0,8,15,15,0,15,15,3,6,0,0,0,1,Centaur
0,0,1,1,5,0,0,1,1,3,0,0,1,0,0,0,15,15,15,1,7,0,1,0,0,Cosmos
0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,15,1,7,0,1,0,0,Cosmos
0,1,9,0,0,0,1,2,0,0,1,0,0,0,0,15,15,0,0,1,6,0,0,0,0,Tokugawa
2,0,8,0,0,0,0,1,0,0,1,0,0,0,15,0,15,0,0,3,7,0,0,0,0,Tokugawa
0,3,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,Ebony
5,2,0,0,1,3,0,0,0,1,0,0,0,1,13,15,0,0,15,1,8,1,0,0,0,Cosmos
5,3,0,0,0,5,3,0,0,0,0,0,0,0,4,10,0,0,7,1,5,1,0,0,0,Centaur
2,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,15,4,0,0,1,0,0,Centaur
0,0,4,8,1,0,0,0,2,1,2,3,0,0,15,0,15,15,15,3,8,0,0,0,1,Odyssey
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,15,0,3,4,0,0,1,0,Odyssey
0,11,0,0,0,0,4,0,0,0,0,0,0,2,0,15,0,0,0,4,9,0,0,1,0,Ebony
0,0,0,10,0,0,0,0,4,0,0,2,0,0,0,0,0,15,0,4,6,0,0,0,1,Odyssey
1,8,1,1,1,1,3,0,1,1,0,0,0,3,0,15,15,15,0,3,5,0,0,1,0,Centaur
0,0,0,9,0,0,0,0,5,0,0,2,0,0,0,0,0,15,0,3,7,0,0,0,1,Odyssey
0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,0,0,15,15,3,6,0,0,0,1,Odyssey
